counterparty_address,n_events_in,n_events_out,gross_usd_in,gross_usd_out,net_usd,symbols,native_amounts,first_seen,last_seen,label_source,label_value
0x6f2fc630811183235be6949361f3f8f380c3ce73,1,0,0.0,0.0,0.0,BLCK,,2024-04-16,2024-04-16,below-cutoff,
0x00003984c7ad2c9e2d9a77e467f007d7d0ea0000,0,2,0.0,0.0,0.0,USDT0,,2024-10-19,2024-10-19,below-cutoff,
0x0000b9687ff92199ffa1a4fbdbc7006717840000,0,2,0.0,0.0,0.0,USDT0,,2024-10-11,2024-10-11,below-cutoff,
0x3727cfcbd85390bb11b3ff421878123adb866be8,1,0,0.0,0.0,0.0,bigbossgarments.com | &#x2705; ,,2025-06-09,2025-06-09,hildobby,Bitbank 2
0xc2132d05d31c914a87c6611c10748aeb04b58e8f,18,0,0.0,0.0,0.0,"WETH [ WWW.ETH-GET.XYZ] Visit t,bridge for 14500 $POL(polbridge,USD0 [www.usual.finance],stETH Visit www.25eth.top to cl,stETH Visit www.25eth.vip to cl,WETH [ WWW.3ETH.NET } Visit to ,bridge for 12000 $POL (polclaim,USD0 [ USDWON.COM ] VIsit to cl,Reward at cex.lat,USD0 [ WWW.TETHER.WS ] VIsit to,swap for 14500 $POL(mat-swap.ve,Visit GET-WLD.ORG to Claim Rewa",,2024-09-01,2025-06-05,below-cutoff,
0x0000e844b052bf8f225ceca958f8fdb68e9d0000,0,2,0.0,0.0,0.0,"UЅDТ,USDT0",,2024-11-04,2024-11-04,below-cutoff,
0x71c7656ec7ab88b098defb751b7401b5f6d8976f,1,0,0.0,0.0,0.0,,,2025-07-11,2025-07-11,below-cutoff,
0x3a0b42ce6166abb05d30ddf12e726c95a83d7a16,1,0,0.0,0.0,0.0,MAGA Airdrop Claim : https://ma,,2024-07-18,2024-07-18,below-cutoff,
0xe7804c37c13166ff0b37f5ae0bb07a3aebb6e245,45,0,0.0,0.0,0.0,"$ CLAIM ON: [ethena-ethens.com],Swap your Voucher on fli.so/shi,Visit ethena-2l.com to claim re,5400$ Airdrop https://t.ly/aero,Visit ethena-l2.com to claim re,VISIT [ RETIK.FARM ] TO CLAIM Y,Swap your Voucher on t.ly/shiba,$ CLAiM : ethena-v2.com @,$ Visit blastl-event.com to cla,Visit ethena-eth2.com to claim ,$ CLAiM : ethena-v2.com [,ACCESS [ENA-L2.COM] TO CLAIM,[cutt.ly/MAGA-2024] ,Earn $oETH rewards at https://s,Visit ethena-ether.com to claim,VISIT ENA-L2.COM TO CLAIM REWAR,VISIT flokiairdrop.org TO CLAIM,Swap $pufETH at https://puffere,KURO  [www.kuroro.gg],bridge DOGS on [dogs-tokens.com,Visit ethena-eth.com to claim r,Swap your Voucher on ether-fi.f,VISIT GASFEE-REFUND.ORG TO GET ,$ CLAIM ON: zksyn-ethers.com,$ CLAiM : ethena-v2.com,Swap your Voucher on bio.link/s,Acces zerolends.com to claim re,Swap your Voucher on wr.do/s/et,claim rewards on debridgether.c",,2024-02-27,2025-08-22,hildobby,Binance 48
0x239b9c1f24f3423062b0d364796e07ee905e9fce,7,0,0.0,0.0,0.0,"⭐Airdrop: solshiba .live,SHIB - [ t.ly/uSHIB ] *Redeem w,SHIB - | t.me/s/shibpool | *Swa,REWARD 🎁🎁🎁 solshiba .t",,2025-04-17,2026-01-01,below-cutoff,
